txn_id,customer_id,amount,merchant_category,txn_time,location,device_id
420,1241,4212,Jewellery,2026-03-26 18:18:52,Hyderabad,1658
421,968,2543,Food,2026-04-18 22:42:15,Chennai,1629
422,628,3376,Electronics,2026-03-23 14:19:12,Chennai,517
423,1642,2305,Jewellery,2026-04-17 15:27:02,Mumbai,881
424,1602,1877,Grocery,2026-03-26 07:29:07,Pune,580
425,314,6485,Electronics,2026-03-31 20:17:49,Chennai,652
426,1320,6212,Travel,2026-04-16 02:24:28,Mumbai,29
427,1476,1244,Food,2026-04-06 18:13:39,Bangalore,583
428,627,2419,Electronics,2026-04-13 22:08:24,Mumbai,808
429,991,1630,Travel,2026-03-26 14:07:04,Hyderabad,968
430,28,950,Travel,2026-04-07 00:33:41,Chennai,33
431,108,4288,Grocery,2026-04-21 19:29:25,Pune,1129
432,112,3374,Food,2026-03-31 07:45:07,Bangalore,92
433,171,832,Travel,2026-03-31 23:02:26,Pune,568
434,125,5440,Food,2026-03-24 17:57:32,Mumbai,1543
435,1640,3816,Food,2026-04-19 00:51:24,Pune,1171
436,1322,5130,Electronics,2026-03-31 09:10:00,Mumbai,1753
437,1626,103,Food,2026-04-11 00:02:17,Chennai,1719
438,420,1192,Food,2026-04-20 12:47:25,Bangalore,268
439,607,3643,Electronics,2026-03-26 12:30:40,Bangalore,955
440,14,336,Jewellery,2026-03-25 15:55:24,Hyderabad,971
441,1419,2504,Food,2026-04-06 01:12:10,Chennai,110
442,1977,1109,Jewellery,2026-03-31 23:33:52,Delhi,19
443,69,5237,Travel,2026-04-08 07:00:04,Delhi,896
444,1755,1609,Food,2026-04-12 12:11:22,Hyderabad,17
445,181,2254,Food,2026-03-23 09:58:07,Mumbai,84
446,1175,4614,Grocery,2026-04-18 02:08:17,Chennai,1412
447,1982,2113,Travel,2026-04-12 15:14:55,Bangalore,1189
448,1804,1332,Travel,2026-03-29 22:31:07,Chennai,411
449,873,1933,Jewellery,2026-04-07 13:10:53,Hyderabad,568
450,1866,620,Food,2026-04-15 01:58:42,Mumbai,405
451,759,3421,Grocery,2026-04-21 11:31:11,Mumbai,1964
452,797,2123,Grocery,2026-03-28 00:15:14,Delhi,927
453,753,3756,Grocery,2026-04-02 02:17:33,Hyderabad,597
454,1690,1506,Jewellery,2026-04-19 05:12:56,Pune,591
455,338,5363,Travel,2026-04-05 08:03:02,Bangalore,937
456,1235,3804,Food,2026-04-13 19:47:50,Pune,1103
457,206,2163,Travel,2026-04-20 07:57:02,Mumbai,1410
458,1811,3587,Grocery,2026-04-12 22:18:20,Hyderabad,816
459,1163,6551,Jewellery,2026-03-27 13:06:52,Pune,1968
460,1468,5019,Travel,2026-04-10 17:54:05,Pune,1305
461,276,2833,Grocery,2026-03-24 16:33:29,Bangalore,596
462,235,4368,Grocery,2026-04-06 09:57:28,Delhi,1096
463,1673,5255,Electronics,2026-04-08 04:58:08,Chennai,599
464,322,3170,Travel,2026-04-09 21:20:27,Pune,1852
465,332,1581,Travel,2026-04-18 00:12:01,Pune,1250
466,1435,1212,Travel,2026-03-26 00:15:38,Hyderabad,1071
467,760,632,Jewellery,2026-04-06 22:36:15,Chennai,1795
468,390,2524,Jewellery,2026-04-04 11:36:53,Pune,1358
469,5,50,Travel,2026-04-05 16:51:44,Hyderabad,982
470,1872,1723,Grocery,2026-03-26 22:28:02,Chennai,1421
471,980,3807,Electronics,2026-04-17 08:37:40,Hyderabad,1602
472,631,2004,Food,2026-04-12 03:24:04,Mumbai,693
473,1891,4053,Food,2026-04-14 00:02:41,Bangalore,315
474,915,3319,Food,2026-04-04 09:28:51,Bangalore,1011
475,1248,4540,Travel,2026-04-22 00:19:44,Hyderabad,1594
476,882,3978,Travel,2026-04-01 20:10:17,Hyderabad,1405
477,1278,3379,Food,2026-04-05 20:12:32,Hyderabad,99
478,1969,90,Jewellery,2026-04-09 08:40:02,Bangalore,907
479,539,3313,Electronics,2026-03-26 06:03:15,Hyderabad,730
480,1051,4500,Jewellery,2026-03-30 16:57:26,Hyderabad,763
481,894,2854,Travel,2026-04-21 05:17:47,Bangalore,1173
482,1616,50,Electronics,2026-04-21 16:01:13,Bangalore,529
483,1627,1902,Grocery,2026-03-28 23:48:08,Pune,1613
484,659,1769,Jewellery,2026-03-29 11:13:19,Hyderabad,1525
485,28,752,Travel,2026-04-13 14:21:43,Chennai,580
486,684,4733,Travel,2026-04-11 07:30:03,Hyderabad,917
487,373,3855,Food,2026-04-05 08:40:42,Bangalore,947
488,220,3943,Jewellery,2026-04-14 08:05:07,Pune,728
489,278,893,Food,2026-04-01 21:19:56,Bangalore,831
490,681,5250,Electronics,2026-04-03 20:08:50,Delhi,644
491,1780,3893,Electronics,2026-04-16 09:27:36,Bangalore,1828
492,1235,1937,Electronics,2026-03-27 23:14:18,Pune,776
493,1600,2632,Jewellery,2026-03-28 23:26:43,Bangalore,927
494,1792,1795,Travel,2026-04-20 23:49:43,Pune,55
495,1054,3722,Jewellery,2026-03-30 17:52:53,Pune,1514
496,1718,961,Electronics,2026-03-23 20:40:29,Bangalore,415
497,498,5007,Electronics,2026-04-06 11:44:19,Pune,135
498,1295,50,Travel,2026-03-28 07:20:25,Delhi,210
499,1411,641,Grocery,2026-04-18 17:39:14,Hyderabad,471
500,612,882,Electronics,2026-04-03 09:21:09,Delhi,1463
501,145,2633,Jewellery,2026-04-19 17:41:11,Delhi,1606
502,1113,1143,Electronics,2026-04-01 22:19:39,Hyderabad,1486
503,1635,2845,Electronics,2026-03-31 20:43:56,Chennai,1349
504,1135,2808,Travel,2026-04-15 18:09:38,Hyderabad,1327
505,1376,2406,Jewellery,2026-04-09 15:15:56,Delhi,9
506,1660,2646,Travel,2026-04-01 20:54:52,Hyderabad,828
507,167,1458,Grocery,2026-03-26 15:33:03,Pune,1976
508,1564,1425,Jewellery,2026-03-24 23:56:18,Mumbai,1335
509,578,2272,Food,2026-04-07 01:23:12,Pune,678
510,466,788,Jewellery,2026-03-24 06:51:59,Mumbai,58
511,1822,1292,Grocery,2026-04-11 07:59:38,Mumbai,303
512,1058,480,Travel,2026-03-24 14:38:07,Delhi,1212
513,1072,1959,Travel,2026-03-28 12:54:04,Mumbai,1010
514,1270,2014,Jewellery,2026-03-29 15:33:14,Mumbai,1094
515,1489,422,Electronics,2026-04-21 08:54:01,Bangalore,606
516,737,3807,Jewellery,2026-04-07 07:32:48,Bangalore,764
517,1980,5179,Grocery,2026-04-13 06:49:43,Pune,1795
518,1170,3903,Electronics,2026-04-21 17:46:04,Delhi,5
519,260,6552,Food,2026-04-05 05:32:14,Delhi,203
520,68,3698,Electronics,2026-04-12 18:43:03,Chennai,1927
521,1459,2735,Grocery,2026-04-07 14:58:54,Bangalore,1529
522,265,2249,Grocery,2026-03-26 12:18:11,Hyderabad,1053
523,790,1778,Food,2026-03-28 12:31:44,Delhi,1766
524,1498,1193,Grocery,2026-04-08 12:05:01,Mumbai,1141
525,114,1093,Electronics,2026-04-21 02:09:00,Chennai,147
526,626,789,Electronics,2026-04-14 02:18:44,Pune,1755
527,201,2012,Food,2026-04-09 13:50:16,Chennai,282
528,1574,1737,Electronics,2026-04-08 22:50:08,Chennai,1543
529,998,2492,Food,2026-03-29 15:45:35,Hyderabad,1506
530,1157,463,Jewellery,2026-04-05 16:11:10,Bangalore,271
531,78,5031,Jewellery,2026-04-05 16:40:57,Mumbai,903
532,1709,3982,Food,2026-04-14 21:47:53,Hyderabad,1226
533,1482,587,Grocery,2026-03-24 05:32:43,Hyderabad,357
534,1421,725,Grocery,2026-03-25 08:34:44,Chennai,1816
535,1015,3272,Food,2026-04-20 06:19:59,Hyderabad,1133
536,1692,4356,Grocery,2026-04-09 20:15:36,Hyderabad,1854
537,633,2262,Jewellery,2026-03-27 14:54:05,Delhi,1956
538,153,3201,Food,2026-04-18 13:13:51,Chennai,1448
539,621,5107,Electronics,2026-04-15 00:50:47,Bangalore,659
540,504,1708,Jewellery,2026-03-26 22:55:39,Mumbai,232
541,1860,2220,Jewellery,2026-03-25 05:12:34,Chennai,795
542,646,2239,Electronics,2026-04-15 15:42:27,Mumbai,282
543,1375,4556,Electronics,2026-04-17 20:51:18,Hyderabad,590
544,1178,4307,Electronics,2026-03-24 12:15:24,Mumbai,1908
545,1532,3870,Grocery,2026-04-02 02:00:16,Bangalore,1737
546,1453,3565,Grocery,2026-04-13 06:05:00,Bangalore,24
547,1028,852,Grocery,2026-04-11 21:55:20,Mumbai,588
548,1326,2067,Travel,2026-04-12 02:22:56,Delhi,1585
549,936,1106,Travel,2026-04-12 20:01:14,Pune,1632
550,1850,2113,Food,2026-03-24 01:04:13,Bangalore,1437
551,1402,1709,Jewellery,2026-04-19 08:20:24,Mumbai,1606
552,1322,4783,Grocery,2026-04-10 05:03:18,Mumbai,873
553,296,630,Food,2026-04-16 23:38:21,Hyderabad,1351
554,356,3323,Food,2026-04-04 18:32:05,Bangalore,265
555,861,1944,Travel,2026-04-13 03:06:24,Mumbai,297
556,1671,5892,Grocery,2026-03-26 02:57:00,Pune,1711
557,588,3092,Travel,2026-04-05 01:22:46,Pune,1211
558,1763,4441,Travel,2026-03-30 21:30:39,Chennai,486
559,326,2785,Food,2026-03-24 01:27:22,Chennai,250
560,494,4506,Travel,2026-04-13 11:34:48,Hyderabad,317
561,167,205,Electronics,2026-04-21 23:47:36,Pune,1813
562,637,952,Food,2026-04-02 12:57:58,Mumbai,1880
563,399,50,Electronics,2026-04-19 22:05:45,Mumbai,525
564,842,3605,Travel,2026-03-25 00:36:54,Chennai,1627
565,957,3938,Electronics,2026-04-05 02:59:30,Bangalore,286
566,1290,1957,Food,2026-04-09 18:56:18,Hyderabad,1402
567,1940,790,Food,2026-03-29 16:03:43,Chennai,560
568,409,2945,Food,2026-04-11 13:19:39,Mumbai,1725
569,1973,4621,Jewellery,2026-04-03 21:23:37,Chennai,543
570,273,2475,Grocery,2026-03-29 04:49:19,Hyderabad,1319
571,781,3928,Jewellery,2026-03-31 07:05:36,Hyderabad,1785
572,93,1386,Food,2026-04-02 06:40:35,Bangalore,742
573,920,4879,Grocery,2026-03-27 21:15:43,Delhi,1844
574,753,5121,Grocery,2026-04-12 18:21:24,Hyderabad,898
575,1897,1582,Electronics,2026-04-11 08:40:18,Delhi,1206
576,505,6072,Electronics,2026-03-25 20:27:46,Chennai,1780
577,1732,316,Electronics,2026-04-02 23:59:22,Delhi,90
578,757,3628,Grocery,2026-04-18 00:11:26,Chennai,1360
579,1382,625,Food,2026-04-13 10:46:09,Delhi,1250
580,1140,3228,Travel,2026-04-17 22:29:59,Hyderabad,1584
581,1831,50,Food,2026-04-06 07:41:20,Chennai,1170
582,715,1475,Grocery,2026-04-20 02:02:53,Delhi,1197
583,136,2329,Electronics,2026-04-13 07:13:56,Bangalore,957
584,1249,50,Jewellery,2026-04-18 02:25:09,Bangalore,1944
585,1203,3105,Jewellery,2026-04-11 04:16:33,Pune,930
586,452,2406,Grocery,2026-04-19 02:53:03,Chennai,1315
587,1401,5262,Jewellery,2026-04-03 20:33:50,Hyderabad,468
588,1037,2791,Travel,2026-04-08 18:35:10,Mumbai,294
589,30,4663,Travel,2026-03-23 17:29:50,Pune,368
590,110,2432,Food,2026-03-25 05:16:56,Pune,231
591,1304,72,Travel,2026-04-18 13:31:00,Mumbai,1342
592,1080,2642,Electronics,2026-03-29 22:16:20,Pune,820
593,405,2650,Food,2026-04-19 14:27:34,Bangalore,1173
594,1900,2535,Grocery,2026-04-04 13:37:41,Mumbai,1169
595,1387,5148,Grocery,2026-04-08 08:45:00,Chennai,410
596,816,2955,Grocery,2026-04-17 00:08:12,Chennai,1136
597,1885,5306,Electronics,2026-04-09 17:26:04,Chennai,1106
598,1700,1330,Grocery,2026-03-29 11:49:44,Bangalore,640
599,1212,141,Electronics,2026-03-24 19:58:54,Bangalore,604
600,81,666,Electronics,2026-03-31 21:26:29,Delhi,112
601,1857,2502,Electronics,2026-04-14 08:04:24,Hyderabad,1913
602,353,2031,Food,2026-04-21 04:09:54,Chennai,390
603,1179,2063,Jewellery,2026-04-09 02:56:32,Bangalore,1461
604,1857,2114,Grocery,2026-04-17 00:09:51,Hyderabad,887
605,501,4118,Food,2026-04-03 06:45:07,Delhi,551
606,1941,2577,Electronics,2026-04-14 00:11:33,Delhi,955
607,1169,961,Grocery,2026-04-21 19:59:59,Mumbai,1137
608,1348,50,Jewellery,2026-04-01 06:14:13,Delhi,1054
609,757,3860,Travel,2026-04-04 17:38:07,Chennai,933
610,1386,5595,Food,2026-04-04 13:18:56,Hyderabad,338
611,1601,2442,Grocery,2026-04-04 12:46:54,Mumbai,646
612,516,2271,Jewellery,2026-04-04 18:43:59,Pune,396
613,289,50,Food,2026-04-18 08:44:50,Delhi,448
614,830,50,Jewellery,2026-04-21 20:25:59,Mumbai,1404
615,223,3228,Grocery,2026-04-20 11:59:21,Hyderabad,1741
616,1463,2794,Jewellery,2026-04-12 17:21:38,Pune,97
617,804,1224,Food,2026-04-01 02:54:13,Hyderabad,1601
618,1391,3996,Travel,2026-04-11 06:05:00,Bangalore,1356
619,230,2973,Grocery,2026-04-13 08:50:45,Pune,1471
620,45,3059,Travel,2026-04-13 23:11:12,Delhi,1139
621,296,1562,Jewellery,2026-04-05 09:08:25,Hyderabad,157
622,16,124,Grocery,2026-03-25 02:02:03,Pune,693
623,1462,766,Electronics,2026-04-07 18:45:37,Hyderabad,136
624,1203,1560,Travel,2026-03-25 15:16:26,Pune,761
625,1478,6040,Food,2026-03-31 16:58:46,Pune,897
626,289,1566,Jewellery,2026-04-16 08:59:00,Delhi,157
627,1999,2756,Grocery,2026-04-06 19:52:25,Bangalore,939
628,259,1962,Food,2026-03-23 03:04:21,Mumbai,828
629,997,2403,Electronics,2026-03-25 16:32:22,Delhi,1327
630,564,3157,Jewellery,2026-04-08 23:52:08,Mumbai,1742
631,1059,3511,Grocery,2026-04-21 11:56:47,Chennai,1252
632,1657,848,Food,2026-04-12 06:39:15,Delhi,835
633,1197,4138,Electronics,2026-04-01 21:19:33,Delhi,403
634,13,2198,Travel,2026-03-24 01:34:01,Bangalore,501
635,1802,4074,Jewellery,2026-03-24 12:46:22,Delhi,1731
636,171,2141,Travel,2026-04-18 04:13:28,Pune,866
637,801,1084,Electronics,2026-04-05 10:41:28,Bangalore,180
638,1854,1662,Electronics,2026-04-20 22:26:26,Bangalore,418
639,229,4479,Travel,2026-03-27 13:01:36,Pune,721
640,1016,3405,Electronics,2026-04-13 12:30:18,Pune,1135
641,1111,5938,Electronics,2026-04-02 05:25:28,Mumbai,305
642,1225,2687,Travel,2026-04-14 13:36:02,Bangalore,310
643,713,3211,Jewellery,2026-04-12 07:03:32,Mumbai,206
644,608,50,Travel,2026-04-04 00:48:19,Mumbai,928
645,99,91,Jewellery,2026-04-07 16:38:48,Mumbai,1962
646,1029,2152,Grocery,2026-04-14 12:17:12,Delhi,1261
647,1561,3804,Jewellery,2026-04-15 19:25:04,Pune,758
648,1654,3024,Travel,2026-04-10 07:07:45,Bangalore,1275
649,1365,3003,Electronics,2026-03-26 18:01:50,Pune,772
650,1413,1946,Electronics,2026-04-21 07:57:35,Bangalore,187
651,307,3058,Grocery,2026-04-16 05:48:12,Chennai,118
652,1972,768,Electronics,2026-03-26 22:08:58,Mumbai,1800
653,330,3115,Electronics,2026-03-25 02:26:11,Bangalore,1926
654,1189,5254,Jewellery,2026-04-09 01:34:48,Chennai,392
655,975,4790,Travel,2026-04-03 02:21:59,Bangalore,1835
656,1703,2338,Jewellery,2026-03-23 03:51:04,Chennai,511
657,1373,5437,Electronics,2026-04-20 00:24:48,Chennai,460
658,295,2066,Grocery,2026-03-23 22:23:43,Bangalore,609
659,658,261,Electronics,2026-04-10 05:03:11,Delhi,1149
660,74,1636,Food,2026-04-09 14:14:56,Mumbai,879
661,1338,4459,Grocery,2026-04-11 14:04:47,Chennai,973
662,53,1882,Electronics,2026-04-01 03:24:33,Bangalore,1724
663,1176,3527,Electronics,2026-04-13 08:20:58,Chennai,1555
664,1254,4446,Grocery,2026-03-23 18:37:59,Hyderabad,745
665,1904,2860,Travel,2026-04-18 10:04:40,Pune,726
666,212,3031,Food,2026-04-13 15:52:22,Pune,877
667,1342,3251,Jewellery,2026-04-20 16:03:12,Hyderabad,1702
668,475,1400,Travel,2026-03-25 08:58:30,Pune,1215
669,960,1589,Travel,2026-04-16 20:08:15,Bangalore,482
670,698,2347,Electronics,2026-04-18 14:48:40,Chennai,815
671,393,1462,Travel,2026-04-02 22:17:57,Hyderabad,55
672,1932,4116,Electronics,2026-03-27 18:36:07,Bangalore,1308
673,783,1990,Travel,2026-04-08 11:43:01,Bangalore,1932
674,1430,4390,Grocery,2026-04-07 09:38:28,Hyderabad,717
675,973,973,Travel,2026-04-14 06:41:44,Delhi,1150
676,951,2231,Grocery,2026-03-29 20:53:08,Hyderabad,352
677,1164,2189,Electronics,2026-03-31 09:16:03,Bangalore,519
678,37,1905,Travel,2026-04-14 01:13:12,Bangalore,1259
679,372,2151,Jewellery,2026-04-16 08:44:11,Chennai,120
680,1110,5134,Jewellery,2026-04-19 06:22:20,Bangalore,1917
681,1539,2887,Electronics,2026-04-02 01:07:25,Delhi,927
682,1289,2010,Electronics,2026-04-07 22:09:13,Delhi,948
683,707,4679,Electronics,2026-03-27 22:53:00,Bangalore,1148
684,1856,3361,Electronics,2026-04-13 18:57:26,Chennai,542
685,931,548,Food,2026-04-08 23:22:11,Delhi,1334
686,1654,4124,Travel,2026-04-05 13:12:09,Bangalore,1345
687,801,2925,Grocery,2026-03-27 02:41:32,Bangalore,1883
688,1191,4006,Electronics,2026-04-06 10:54:29,Hyderabad,642
689,1145,2899,Electronics,2026-04-07 17:45:23,Bangalore,725
690,140,3847,Food,2026-04-15 17:05:01,Chennai,387
691,752,2348,Travel,2026-03-23 17:58:37,Mumbai,491
692,1225,2861,Grocery,2026-04-21 00:26:44,Bangalore,896
693,634,4742,Travel,2026-03-27 12:34:25,Pune,495
694,1933,3375,Electronics,2026-04-15 18:54:47,Chennai,1744
695,510,149,Electronics,2026-04-08 20:42:56,Bangalore,1969
696,800,1350,Travel,2026-03-28 09:02:23,Hyderabad,1956
697,519,3484,Jewellery,2026-04-21 03:25:43,Mumbai,1556
698,1237,3300,Electronics,2026-04-02 02:18:56,Mumbai,739
699,1809,1126,Food,2026-03-26 13:29:16,Chennai,170
700,1186,1401,Travel,2026-04-14 04:06:29,Chennai,802
701,355,273,Travel,2026-04-12 16:36:46,Bangalore,1273
702,784,3130,Grocery,2026-04-17 02:00:28,Chennai,283
703,429,2949,Travel,2026-03-28 09:14:03,Pune,413
704,678,4789,Travel,2026-04-12 13:28:54,Mumbai,928
705,989,4096,Grocery,2026-04-02 12:53:21,Delhi,776
706,704,5772,Grocery,2026-03-28 00:55:55,Mumbai,262
707,1960,1383,Electronics,2026-04-06 18:15:30,Delhi,950
708,998,1911,Food,2026-04-02 10:54:01,Hyderabad,1455
709,172,6107,Jewellery,2026-04-21 10:32:08,Hyderabad,491
710,188,5407,Travel,2026-04-17 18:45:58,Chennai,1457
711,1647,6450,Grocery,2026-03-24 11:50:25,Mumbai,1493
712,1135,3814,Electronics,2026-04-15 19:39:52,Hyderabad,427
713,263,2168,Electronics,2026-04-14 13:57:00,Chennai,458
714,622,3133,Travel,2026-04-02 23:54:39,Hyderabad,907
715,1386,3962,Travel,2026-04-22 02:05:52,Hyderabad,1814
716,1925,1964,Travel,2026-04-08 01:07:57,Mumbai,1525
717,1006,3626,Grocery,2026-03-27 06:04:29,Bangalore,735
718,1507,3406,Electronics,2026-04-12 16:01:32,Chennai,810
719,580,2950,Travel,2026-03-26 15:07:17,Chennai,1138
720,1548,1693,Travel,2026-03-27 01:03:49,Delhi,1091
721,421,1979,Grocery,2026-04-18 01:34:53,Pune,1861
722,1907,5113,Electronics,2026-03-23 23:57:07,Bangalore,233
723,189,4123,Electronics,2026-03-26 02:33:46,Delhi,1893
724,1312,3347,Grocery,2026-04-13 05:38:05,Delhi,919
725,700,3068,Food,2026-03-26 09:24:30,Hyderabad,1097
726,11,1770,Food,2026-03-28 04:54:24,Chennai,582
727,1988,4366,Jewellery,2026-03-28 18:02:22,Hyderabad,1444
728,1982,2529,Jewellery,2026-04-11 00:52:34,Bangalore,1054
729,1119,2724,Food,2026-04-16 00:37:17,Chennai,1018
730,1200,2349,Travel,2026-04-15 05:24:38,Chennai,1326
731,1615,5089,Electronics,2026-04-16 02:49:47,Bangalore,201
732,483,4966,Grocery,2026-04-16 12:38:15,Chennai,1226
733,1821,2700,Jewellery,2026-04-07 19:47:59,Delhi,1110
734,55,1498,Food,2026-04-09 00:12:28,Pune,457
735,1230,3732,Travel,2026-04-12 21:13:24,Mumbai,1154
736,504,872,Travel,2026-04-02 00:56:12,Mumbai,63
737,758,2438,Grocery,2026-03-27 16:56:14,Bangalore,1934
738,1686,3923,Grocery,2026-04-21 12:03:41,Pune,914
739,317,2910,Travel,2026-04-08 04:15:08,Chennai,307
740,1758,4475,Grocery,2026-03-26 20:07:47,Bangalore,1969
741,1584,3592,Food,2026-04-04 20:25:36,Bangalore,1721
742,1806,50,Jewellery,2026-04-13 05:06:50,Mumbai,1417
743,531,4658,Travel,2026-04-19 10:13:06,Delhi,1322
744,1647,4762,Electronics,2026-04-15 09:56:30,Mumbai,1149
745,1020,2900,Food,2026-03-28 10:13:17,Chennai,1757
746,220,2272,Food,2026-04-08 22:12:34,Pune,1440
747,1994,175,Electronics,2026-03-31 23:59:01,Pune,504
748,728,1456,Food,2026-03-23 06:50:04,Hyderabad,618
749,1428,50,Grocery,2026-03-27 01:19:52,Chennai,1649
750,1913,3939,Electronics,2026-04-16 04:22:50,Bangalore,1699
751,772,5099,Jewellery,2026-03-25 14:58:40,Hyderabad,1174
752,1041,4813,Travel,2026-04-02 09:54:37,Delhi,562
753,1156,1346,Travel,2026-04-14 22:57:09,Pune,1585
754,102,455,Electronics,2026-04-01 19:04:10,Delhi,1169
755,721,3132,Grocery,2026-04-01 09:15:33,Chennai,1081
756,304,394,Jewellery,2026-04-02 13:09:01,Hyderabad,612
757,166,4166,Food,2026-04-19 15:45:20,Pune,1579
758,1006,3447,Travel,2026-04-18 22:42:57,Mumbai,540
759,1656,2636,Jewellery,2026-04-17 21:46:51,Mumbai,1636
760,1912,654,Food,2026-03-25 05:19:42,Hyderabad,1378
761,775,752,Grocery,2026-04-11 22:15:06,Pune,893
762,729,289,Grocery,2026-04-19 01:23:40,Chennai,1063
763,496,744,Electronics,2026-04-15 01:00:02,Bangalore,1599
764,1995,4522,Food,2026-04-12 04:31:03,Chennai,692
765,12,5427,Travel,2026-04-14 23:52:54,Delhi,267
766,631,4114,Jewellery,2026-04-18 09:52:10,Mumbai,1163
767,1487,2960,Jewellery,2026-04-04 01:13:42,Chennai,622
768,839,1754,Jewellery,2026-04-16 08:33:16,Hyderabad,1069
769,1702,490,Electronics,2026-03-28 11:53:03,Pune,539
770,1864,4559,Grocery,2026-03-26 08:34:28,Hyderabad,1935
771,1218,3410,Grocery,2026-04-13 18:35:56,Pune,1672
772,1611,2334,Electronics,2026-03-27 15:26:28,Delhi,162
773,1230,4386,Electronics,2026-04-05 04:25:00,Bangalore,107
774,1223,1907,Food,2026-03-26 17:24:35,Bangalore,402
775,1757,50,Grocery,2026-04-01 18:03:57,Chennai,96
776,660,1171,Food,2026-04-15 02:11:09,Mumbai,1147
777,84,2818,Jewellery,2026-04-12 10:41:34,Bangalore,1933
778,836,3266,Electronics,2026-04-15 04:33:00,Pune,473
779,1565,3151,Food,2026-03-31 23:51:58,Mumbai,613
780,1087,2303,Grocery,2026-04-02 11:06:58,Chennai,1174
781,1520,1309,Food,2026-04-15 11:15:34,Mumbai,1882
782,620,4229,Travel,2026-04-05 04:33:25,Mumbai,358
783,1100,3523,Food,2026-04-21 23:19:40,Mumbai,1251
784,426,4144,Jewellery,2026-03-27 13:02:50,Pune,527
785,388,3412,Travel,2026-04-01 04:15:14,Hyderabad,208
786,535,3714,Travel,2026-03-31 06:35:35,Pune,1564
787,349,2253,Electronics,2026-04-03 09:15:53,Delhi,457
788,619,1723,Grocery,2026-04-11 04:09:06,Delhi,1393
789,809,5533,Food,2026-04-02 02:47:38,Mumbai,1198
790,680,1575,Grocery,2026-03-31 18:07:57,Mumbai,78
791,101,3191,Grocery,2026-03-31 10:24:49,Bangalore,163
792,1699,2670,Electronics,2026-03-30 07:49:02,Delhi,255
793,562,1907,Electronics,2026-04-16 16:10:35,Bangalore,389
794,1866,1157,Food,2026-04-11 09:31:02,Mumbai,996
795,43,50,Travel,2026-04-07 14:41:30,Delhi,361
796,1820,3489,Electronics,2026-04-04 22:10:05,Bangalore,1184
797,433,2829,Travel,2026-03-24 03:46:39,Bangalore,1021
798,637,266,Electronics,2026-04-20 07:29:53,Mumbai,1136
799,1379,3828,Travel,2026-04-05 03:13:21,Chennai,60
800,1712,2010,Travel,2026-04-18 11:27:50,Hyderabad,1913
801,1915,2146,Electronics,2026-03-29 13:05:58,Delhi,452
802,97,573,Jewellery,2026-04-15 10:02:32,Bangalore,1941
803,376,3550,Travel,2026-04-17 03:41:20,Hyderabad,1075
804,529,1293,Travel,2026-04-11 07:54:22,Chennai,656
805,1992,3200,Travel,2026-04-11 19:40:01,Hyderabad,1264
806,331,3247,Food,2026-04-06 13:09:19,Pune,563
807,1549,1233,Food,2026-04-15 16:37:10,Mumbai,735
808,928,2475,Jewellery,2026-04-18 09:38:25,Delhi,1913
809,593,2843,Food,2026-04-03 05:52:11,Hyderabad,529
810,436,2810,Food,2026-04-21 02:51:09,Mumbai,1290
811,578,4217,Grocery,2026-04-15 07:00:26,Hyderabad,368
812,1189,5338,Electronics,2026-04-16 12:26:21,Bangalore,575
813,766,886,Grocery,2026-03-27 10:31:50,Pune,1218
814,642,3510,Grocery,2026-04-02 06:29:29,Pune,649
815,210,746,Travel,2026-03-27 18:28:34,Bangalore,150
816,797,4225,Jewellery,2026-04-21 17:22:39,Delhi,723
817,1160,613,Jewellery,2026-04-02 07:09:02,Hyderabad,1005
